school_name,major_name,description
中国海洋大学,地质学,学科评估：C-
中国海洋大学,光学工程,学科评估：C-
中国海洋大学,物理学,学科评估：C-
中国海洋大学,地质资源与地质工程,学科评估：C-
中国海洋大学,控制科学与工程,学科评估：C-
中国海洋大学,土木工程,学科评估：C-
郑州大学,考古学,学科评估：B+
郑州大学,化学工程与技术,学科评估：B+
郑州大学,化学,学科评估：B+
郑州大学,公共管理,学科评估：B+
郑州大学,材料科学与工程,学科评估：B+
郑州大学,水利工程,学科评估：B+
郑州大学,马克思主义理论,学科评估：B+
郑州大学,法学,学科评估：B
郑州大学,土木工程,学科评估：B
郑州大学,药学,学科评估：B
郑州大学,数学,学科评估：B
郑州大学,新闻传播学,学科评估：B
郑州大学,临床医学,学科评估：B
郑州大学,软件工程,学科评估：B
郑州大学,基础医学,学科评估：B-
郑州大学,图书情报与档案管理,学科评估：B-
郑州大学,中国史,学科评估：B-
郑州大学,外国语言文学,学科评估：B-
郑州大学,物理学,学科评估：B-
郑州大学,中国语言文学,学科评估：C+
郑州大学,计算机科学与技术,学科评估：C+
郑州大学,信息与通信工程,学科评估：C+
郑州大学,体育学,学科评估：C+
郑州大学,经济学,学科评估：C+
郑州大学,世界史,学科评估：C+
郑州大学,控制科学与工程,学科评估：C+
郑州大学,公共卫生与预防医学,学科评估：C+
郑州大学,工商管理,学科评估：C+
郑州大学,护理学,学科评估：C+
郑州大学,动力工程及工程热物理,学科评估：C+
郑州大学,环境科学与工程,学科评估：C
郑州大学,机械工程,学科评估：C
郑州大学,管理科学与工程,学科评估：C
郑州大学,生物学,学科评估：C
郑州大学,力学,学科评估：C
郑州大学,政治学,学科评估：C
郑州大学,电气工程,学科评估：C
郑州大学,统计学,学科评估：C
郑州大学,城乡规划学,学科评估：C-
郑州大学,音乐与舞蹈学,学科评估：C-
郑州大学,建筑学,学科评估：C-
郑州大学,电子科学与技术,学科评估：C-
郑州大学,安全科学与工程,学科评估：C-
合肥工业大学,管理科学与工程,学科评估：A
合肥工业大学,仪器科学与技术,学科评估：B+
合肥工业大学,机械工程,学科评估：B+
合肥工业大学,计算机科学与技术,学科评估：B+
合肥工业大学,工商管理,学科评估：B+
合肥工业大学,马克思主义理论,学科评估：B+
合肥工业大学,电气工程,学科评估：B
合肥工业大学,软件工程,学科评估：B
合肥工业大学,土木工程,学科评估：B
合肥工业大学,材料科学与工程,学科评估：B
合肥工业大学,食品科学与工程,学科评估：B
合肥工业大学,化学工程与技术,学科评估：B
合肥工业大学,数学,学科评估：B-
合肥工业大学,信息与通信工程,学科评估：B-
合肥工业大学,建筑学,学科评估：B-
合肥工业大学,电子科学与技术,学科评估：B-
合肥工业大学,控制科学与工程,学科评估：B-
合肥工业大学,城乡规划学,学科评估：C+
合肥工业大学,地质学,学科评估：C+
合肥工业大学,环境科学与工程,学科评估：C+
合肥工业大学,动力工程及工程热物理,学科评估：C-
合肥工业大学,光学工程,学科评估：C-
合肥工业大学,力学,学科评估：C-
合肥工业大学,生物学,学科评估：C-
合肥工业大学,水利工程,学科评估：C-
中国科学技术大学,物理学,学科评估：A+
中国科学技术大学,地球物理学,学科评估：A+
中国科学技术大学,化学,学科评估：A+
中国科学技术大学,科学技术史,学科评估：A+
中国科学技术大学,安全科学与工程,学科评估：A+
中国科学技术大学,天文学,学科评估：A+
中国科学技术大学,核科学与技术,学科评估：A+
中国科学技术大学,生物学,学科评估：A
中国科学技术大学,数学,学科评估：A
中国科学技术大学,软件工程,学科评估：A-
中国科学技术大学,材料科学与工程,学科评估：A-
中国科学技术大学,计算机科学与技术,学科评估：A-
中国科学技术大学,管理科学与工程,学科评估：A-
中国科学技术大学,环境科学与工程,学科评估：A-
中国科学技术大学,统计学,学科评估：A-
中国科学技术大学,动力工程及工程热物理,学科评估：B+
中国科学技术大学,控制科学与工程,学科评估：B+
中国科学技术大学,仪器科学与技术,学科评估：B+
中国科学技术大学,力学,学科评估：B+
中国科学技术大学,生态学,学科评估：B+
中国科学技术大学,信息与通信工程,学科评估：B+
中国科学技术大学,工商管理,学科评估：B+
中国科学技术大学,地质学,学科评估：B
中国科学技术大学,电子科学与技术,学科评估：B
中国科学技术大学,公共管理,学科评估：B
中国科学技术大学,光学工程,学科评估：B-
中国科学技术大学,生物医学工程,学科评估：B-
中国科学技术大学,大气科学,学科评估：C-
安徽大学,法学,学科评估：B
安徽大学,经济学,学科评估：B
安徽大学,数学,学科评估：B
安徽大学,计算机科学与技术,学科评估：B
安徽大学,生态学,学科评估：B
安徽大学,新闻传播学,学科评估：B
安徽大学,统计学,学科评估：B
安徽大学,马克思主义理论,学科评估：B-
安徽大学,中国语言文学,学科评估：B-
安徽大学,软件工程,学科评估：B-
安徽大学,电子科学与技术,学科评估：B-
安徽大学,化学,学科评估：B-
安徽大学,哲学,学科评估：C+
安徽大学,外国语言文学,学科评估：C+
安徽大学,社会学,学科评估：C+
安徽大学,控制科学与工程,学科评估：C+
安徽大学,中国史,学科评估：C
安徽大学,材料科学与工程,学科评估：C
安徽大学,生物学,学科评估：C
安徽大学,理论经济学,学科评估：C
安徽大学,考古学,学科评估：C-
安徽大学,光学工程,学科评估：C-
安徽大学,物理学,学科评估：C-
安徽大学,环境科学与工程,学科评估：C-
安徽理工大学,安全科学与工程,学科评估：B
安徽理工大学,矿业工程,学科评估：B-
安徽理工大学,土木工程,学科评估：B-
安徽理工大学,环境科学与工程,学科评估：C+
安徽理工大学,化学工程与技术,学科评估：C
安徽理工大学,机械工程,学科评估：C
安徽理工大学,地质资源与地质工程,学科评估：C-
安徽工业大学,化学工程与技术,学科评估：C+
安徽工业大学,材料科学与工程,学科评估：C+
安徽工业大学,计算机科学与技术,学科评估：C
安徽工业大学,工商管理,学科评估：C
安徽工业大学,马克思主义理论,学科评估：C
安徽工业大学,管理科学与工程,学科评估：C
安徽工业大学,机械工程,学科评估：C
安徽工业大学,冶金工程,学科评估：C
安徽工业大学,经济学,学科评估：C-
安徽农业大学,生物学,学科评估：B
安徽农业大学,生态学,学科评估：B-
安徽农业大学,园艺学,学科评估：B-
安徽农业大学,植物保护,学科评估：C+
安徽农业大学,作物学,学科评估：C+
安徽农业大学,畜牧学,学科评估：C
安徽农业大学,林学,学科评估：C
安徽农业大学,农业资源与环境,学科评估：C-
安徽农业大学,风景园林学,学科评估：C-
安徽农业大学,食品科学与工程,学科评估：C-
济南大学,化学工程与技术,学科评估：B
济南大学,材料科学与工程,学科评估：B-
济南大学,计算机科学与技术,学科评估：B-
济南大学,临床医学,学科评估：C+
济南大学,工商管理,学科评估：C+
济南大学,环境科学与工程,学科评估：C+
济南大学,经济学,学科评估：C+
济南大学,中国语言文学,学科评估：C
济南大学,控制科学与工程,学科评估：C
济南大学,社会学,学科评估：C
济南大学,化学,学科评估：C
济南大学,机械工程,学科评估：C-
济南大学,物理学,学科评估：C-
济南大学,管理科学与工程,学科评估：C-
济南大学,土木工程,学科评估：C-
济南大学,药学,学科评估：C-
安徽医科大学,公共卫生与预防医学,学科评估：B
安徽医科大学,药学,学科评估：B
安徽医科大学,临床医学,学科评估：B-
安徽医科大学,护理学,学科评估：C+
安徽医科大学,基础医学,学科评估：C+
安徽医科大学,口腔医学,学科评估：C
安徽医科大学,生物学,学科评估：C-
安徽医科大学,心理学,学科评估：C-
安徽医科大学,公共管理,学科评估：C-
同济大学,管理科学与工程,学科评估：A+
同济大学,土木工程,学科评估：A+
同济大学,城乡规划学,学科评估：A+
同济大学,环境科学与工程,学科评估：A+
同济大学,设计学,学科评估：A
同济大学,数学,学科评估：A-
同济大学,交通运输工程,学科评估：A-
同济大学,计算机科学与技术,学科评估：A-
同济大学,机械工程,学科评估：A-
同济大学,软件工程,学科评估：A-
同济大学,建筑学,学科评估：A-
同济大学,风景园林学,学科评估：A-
同济大学,测绘科学与技术,学科评估：B+
同济大学,马克思主义理论,学科评估：B+
同济大学,工商管理,学科评估：B+
同济大学,材料科学与工程,学科评估：B+
同济大学,公共管理,学科评估：B+
同济大学,外国语言文学,学科评估：B+
同济大学,化学,学科评估：B+
同济大学,力学,学科评估：B+
同济大学,生物学,学科评估：B+
同济大学,控制科学与工程,学科评估：B+
同济大学,物理学,学科评估：B+
同济大学,海洋科学,学科评估：B+
同济大学,临床医学,学科评估：B
同济大学,基础医学,学科评估：B
同济大学,经济学,学科评估：B
同济大学,地质资源与地质工程,学科评估：B
同济大学,哲学,学科评估：B
同济大学,动力工程及工程热物理,学科评估：B
同济大学,法学,学科评估：B
同济大学,生物医学工程,学科评估：B-
同济大学,政治学,学科评估：B-
同济大学,口腔医学,学科评估：B-
同济大学,地球物理学,学科评估：C+
同济大学,电气工程,学科评估：C+
同济大学,教育学,学科评估：C+
同济大学,信息与通信工程,学科评估：C+
同济大学,新闻传播学,学科评估：C
同济大学,水利工程,学科评估：C
同济大学,公共卫生与预防医学,学科评估：C-
